REF_ID,SOURCE_NAME,TARGET_COHORT_DEFINITION_ID,TARGET_NAME,TAR_ID,TAR_START_WITH,TAR_START_OFFSET,TAR_END_WITH,TAR_END_OFFSET,SUBGROUP_ID,SUBGROUP_NAME,OUTCOME_ID,OUTCOME_COHORT_DEFINITION_ID,OUTCOME_NAME,CLEAN_WINDOW,AGE_ID,AGE_GROUP_NAME,GENDER_ID,GENDER_NAME,START_YEAR,PERSONS_AT_RISK_PE,PERSONS_AT_RISK,PERSON_DAYS_PE,PERSON_DAYS,PERSON_OUTCOMES_PE,PERSON_OUTCOMES,OUTCOMES_PE,OUTCOMES,INCIDENCE_PROPORTION_P100P,INCIDENCE_RATE_P100PY,database_id
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2013,29111,29111,10616586,10616586,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2014,30544,30544,11140358,11140358,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2015,32598,32598,11892785,11892785,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2016,33096,33096,12073050,12073050,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2017,33703,33703,12296555,12296555,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2018,33910,33910,12369723,12369723,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2019,34101,34101,12440822,12440822,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2020,34355,34355,12461960,12461960,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2021,33760,33760,11479208,11479208,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,4,18 - 29,NA,NA,2022,28115,28115,6339615,6339615,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2012,26545,26545,9684734,9684734,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2013,26224,26224,9564505,9564505,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2014,25757,25757,9396267,9396267,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2015,25304,25304,9231970,9231970,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2016,24921,24921,9089871,9089871,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2017,24570,24570,8962806,8962806,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2018,24857,24857,9068600,9068600,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2019,25020,25020,9126635,9126635,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2020,25170,25170,9150969,9150969,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2021,25006,25006,8618386,8618386,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,5,30 - 39,NA,NA,2022,21033,21033,4704660,4704660,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2012,30958,30950,11284021,11279895,-10,-10,-10,-10,0.029079159935379646,0.029142558507858452,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2013,30578,30567,11146574,11140403,10,10,10,10,0.03271501946543658,0.03278606707495232,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2014,30340,30327,11059041,11052650,10,10,10,10,0.03297391763115376,0.033046373494139414,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2015,30073,30058,10965003,10957582,-10,-10,-10,-10,0.029942111916960543,0.029999775497915507,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2016,29755,29740,10847010,10840410,-10,-10,-10,-10,0.013449899125756557,0.01347735002642889,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2017,29469,29460,10741507,10736616,-10,-10,-10,-10,0.02376103190767142,0.023813369128596943,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2018,28637,28626,10438279,10433727,-10,-10,-10,-10,0.010479983232026828,0.01050199990856575,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,2,863001,"Cognitive impairment, incident",0,1,<3,NA,NA,2017,2250,2250,819581,819581,0,0,0,0,0,0,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2019,28016,28009,10207500,10203944,-10,-10,-10,-10,0.017851404905566068,0.017897491401364023,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2020,27295,27289,9946854,9943267,12,12,12,12,0.04397376232181465,0.04408007951511309,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2021,26754,26739,9367702,9360595,-10,-10,-10,-10,0.029918845132577882,0.031215964369786322,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,6,40 - 49,NA,NA,2022,23107,23094,5180074,5175896,-10,-10,-10,-10,0.025980774227071967,0.04234049524951815,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2012,25052,24949,9111763,9071608,21,21,21,21,0.08417171028898954,0.0845522646040261,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2013,25735,25621,9357508,9312451,22,22,22,22,0.08586706217555912,0.08628770234603114,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2014,26288,26174,9562515,9519990,17,17,17,17,0.06494995033239093,0.06522328279756597,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2015,26834,26714,9758157,9712585,21,21,21,21,0.07861046642210077,0.0789722818384601,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2016,27443,27316,9982450,9933360,24,24,24,24,0.08786059452335628,0.08824808524003962,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2017,27989,27851,10179933,10129372,13,13,13,13,0.04667695953466662,0.04687605509996079,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2018,28391,28258,10321748,10271093,17,17,17,17,0.06015995470309293,0.060453644027953016,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2019,28559,28422,10381110,10329150,21,21,21,21,0.07388642600802195,0.07425828843612495,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2020,28855,28719,10481473,10431264,17,17,17,17,0.05919426163863644,0.05952538445963979,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2021,29068,28936,10184045,10133211,24,24,24,24,0.08294166436273155,0.08650762329926812,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,7,50 - 59,NA,NA,2022,27023,26885,5957433,5922977,16,16,16,16,0.05951273944578762,0.09866659958328387,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2012,14081,13983,5110880,5075377,-10,-10,-10,-10,0.05721232925695487,0.05757207789687347,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2013,15032,14936,5457051,5421127,13,13,13,13,0.08703802892340654,0.08758787610030165,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2014,16051,15946,5828489,5791129,-10,-10,-10,-10,0.05644048664241816,0.0567635429982651,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2015,16953,16846,6159507,6119765,12,12,12,12,0.07123352724682418,0.07162039718845413,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2016,17942,17830,6512398,6471926,10,10,10,10,0.056085249579360626,0.05643605937397925,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2017,18877,18759,6854746,6811769,12,12,12,12,0.06396929473852551,0.06434451902288524,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2018,19670,19554,7143577,7099851,17,17,17,17,0.08693873376291296,0.08745606069761182,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2019,20499,20380,7441573,7396919,14,14,14,14,0.06869479882237488,0.06913013377596808,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2020,21273,21146,7712637,7666615,10,10,10,10,0.04729026766291497,0.047641625410953854,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2021,22032,21898,7300247,7252317,10,10,10,10,0.045666270892318936,0.050363214955992684,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,8,60 - 69,NA,NA,2022,19076,18959,4351250,4316825,14,14,14,14,0.0738435571496387,0.11845511458073932,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2012,5723,5599,2073694,2024024,27,27,27,27,0.4822289694588319,0.4872348351600574,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2013,6539,6402,2372047,2316453,31,31,31,31,0.48422368009996875,0.48879688040292635,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2014,7347,7177,2665204,2600395,27,27,27,27,0.37620175560819286,0.37924046154526525,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2015,8213,8038,2979436,2908595,41,41,41,41,0.5100771336153272,0.5148619866292832,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2016,9024,8813,3267164,3182368,50,50,50,50,0.5673436968115284,0.5738651218212351,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2017,9742,9500,3527929,3440147,25,25,25,25,0.2631578947368421,0.2654319713663399,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2018,10295,10070,3730674,3643343,52,52,52,52,0.5163853028798411,0.5213069425524854,518569167
1,518569167,1071,persons at risk at start of year 2012-2022 with 365d prior observation,2,start,1,start,365,0,All,1,862,"Earliest event of Alzheimer's disease derived from Imfeld, 2",9999,9,70 - 79,NA,NA,2019,10908,10664,3951653,3857404,50,50,50,50,0.46886721680420107,0.47344016856932797,518569167
